time,seconds_elapsed,z,y,x
1742766207941634000,0.069634033203125,-0.35607051849365234,-0.42156410217285156,-0.37251511216163635
1742766207956017700,0.084017578125,-0.4570193290710449,-0.3554697036743164,-0.34137675166130066
1742766207966214400,0.09421435546875,-0.2926058769226074,-0.24920368194580078,-0.35599198937416077
1742766207980597800,0.10859765625,0.2431044578552246,-0.11560773849487305,-0.36264264583587646
1742766207994980900,0.12298095703125,0.6874179840087891,-0.2731895446777344,-0.2347249984741211
1742766208009364200,0.1373642578125,0.8208279609680176,-0.4372215270996094,-0.08034062385559082
1742766208023747600,0.15174755859375,0.7171893119812012,-0.5344953536987305,-0.09163665771484375
1742766208038130700,0.166130615234375,0.590733528137207,-0.4910597801208496,-0.08970576524734497
1742766208052514000,0.18051416015625,0.45615577697753906,-0.3264789581298828,-0.07621896266937256
1742766208066897400,0.1948974609375,0.45999670028686523,-0.35853099822998047,-0.253643274307251
1742766208081280500,0.209280517578125,0.5547776222229004,-0.5205636024475098,-0.20463180541992188
1742766208095663900,0.223663818359375,0.38273048400878906,-0.6464157104492188,-0.2387927770614624
1742766208110047200,0.238047119140625,0.43007564544677734,-0.7065377235412598,-0.3670949935913086
1742766208124430300,0.252430419921875,0.4855461120605469,-0.5482873916625977,-0.34933847188949585
1742766208138813700,0.266813720703125,0.6227250099182129,-0.36160945892333984,-0.45375049114227295
1742766208153197000,0.281197021484375,0.2929377555847168,-0.48360681533813477,-0.48432105779647827
1742766208167580400,0.295580322265625,-0.2201385498046875,-0.48804664611816406,-0.35712534189224243
1742766208181963500,0.309963623046875,-0.2640414237976074,-0.29764556884765625,-0.14251405000686646
1742766208196347000,0.324346923828125,0.1160740852355957,-0.1274428367614746,-0.015375614166259766
1742766208210730200,0.338730224609375,0.45929479598999023,0.023092269897460938,0.06298905611038208
1742766208225113300,0.35311328125,0.5563678741455078,0.2915072441101074,0.42144936323165894
1742766208239496700,0.36749658203125,0.4972720146179199,0.05238771438598633,0.5772217512130737
1742766208253880000,0.381880126953125,0.22137737274169922,-0.38916826248168945,0.37116843461990356
1742766208268263200,0.39626318359375,-0.22861957550048828,-0.4065666198730469,0.3820597529411316
1742766208282646500,0.410646484375,-0.5110673904418945,-0.011108875274658203,0.6058186292648315
1742766208297030000,0.42502978515625,-0.4458141326904297,0.33774471282958984,0.543474555015564
1742766208311413000,0.4394130859375,-0.1104588508605957,0.41336870193481445,0.29495275020599365
1742766208325796400,0.45379638671875,0.44861412048339844,0.21460294723510742,0.05264836549758911
1742766208340179700,0.4681796875,0.5682468414306641,0.05718803405761719,-0.06198829412460327
