time,seconds_elapsed,z,y,x
1742766302986670300,0.03767041015625,9.806795120239258,0.21466894447803497,-0.1296214908361435
1742766302991464400,0.04246435546875,9.806730270385742,0.2164156436920166,-0.13151849806308746
1742766302996881000,0.047880859375,9.806708335876465,0.21723906695842743,-0.13182276487350464
1742766303001675300,0.05267529296875,9.806686401367188,0.21805806457996368,-0.1321253776550293
1742766303006470000,0.057469970703125,9.806499481201172,0.22384153306484222,-0.13626575469970703
1742766303011264300,0.06226416015625,9.806500434875488,0.22377920150756836,-0.1363058239221573
1742766303016059000,0.067058837890625,9.806607246398926,0.22262808680534363,-0.1303815096616745
1742766303020853500,0.071853515625,9.806676864624023,0.22205914556980133,-0.12601014971733093
1742766303025647900,0.07664794921875,9.806550979614258,0.22424551844596863,-0.13189595937728882
1742766303030442500,0.0814423828125,9.806554794311523,0.22159230709075928,-0.13599807024002075
1742766303035223600,0.0862236328125,9.806684494018555,0.21776288747787476,-0.13274969160556793
1742766303040031500,0.091031494140625,9.80665111541748,0.2203502506017685,-0.13093535602092743
1742766303044825900,0.095825927734375,9.806524276733398,0.2236691266298294,-0.13475893437862396
1742766303049607200,0.100607177734375,9.806612014770508,0.2211759239435196,-0.1325102150440216
1742766303054414800,0.105414794921875,9.806634902954102,0.22022509574890137,-0.13231314718723297
1742766303059209500,0.11020947265625,9.806612968444824,0.2216552346944809,-0.13158343732357025
1742766303064003800,0.11500390625,9.806503295898438,0.22452162206172943,-0.13487789034843445
1742766303068798500,0.119798583984375,9.806554794311523,0.22337225079536438,-0.1330193430185318
1742766303073593000,0.124593017578125,9.806562423706055,0.2234216034412384,-0.13233105838298798
1742766303078387500,0.129387451171875,9.806570053100586,0.22184589505195618,-0.13445734977722168
1742766303083182000,0.13418212890625,9.806546211242676,0.22166167199611664,-0.136520117521286
1742766303087976400,0.1389765625,9.806615829467773,0.22062286734580994,-0.1331333965063095
1742766303092771000,0.14377099609375,9.806695938110352,0.21832013130187988,-0.13098086416721344
1742766303097565700,0.148565673828125,9.806644439697266,0.21999016404151917,-0.1320386677980423
1742766303102360000,0.153360107421875,9.806653022766113,0.21925383806228638,-0.1325942575931549
1742766303107154700,0.15815478515625,9.8066987991333,0.21745319664478302,-0.1322074979543686
1742766303111949000,0.162948974609375,9.806729316711426,0.21802665293216705,-0.12900379300117493
1742766303116743700,0.16774365234375,9.80669116973877,0.2181359976530075,-0.13165175914764404
1742766303121538000,0.1725380859375,9.806703567504883,0.21707665920257568,-0.13246163725852966
1742766303126332700,0.177332763671875,9.806724548339844,0.2157556116580963,-0.13309001922607422
1742766303131127000,0.182126953125,9.806729316711426,0.2148907333612442,-0.13411270081996918
1742766303135921700,0.186921630859375,9.806726455688477,0.21464915573596954,-0.13472390174865723
1742766303140716000,0.191716064453125,9.806780815124512,0.21255868673324585,-0.13408471643924713
1742766303145510700,0.1965107421875,9.806848526000977,0.20948238670825958,-0.1339455544948578
1742766303150305300,0.20130517578125,9.806866645812988,0.2089863270521164,-0.1334155797958374
1742766303155099600,0.206099609375,9.806915283203125,0.20760536193847656,-0.13200992345809937
1742766303159894300,0.210894287109375,9.806904792785645,0.20724309980869293,-0.13334141671657562
1742766303164675300,0.21567529296875,9.806870460510254,0.20879408717155457,-0.13345840573310852
1742766303169483300,0.220483154296875,9.806849479675293,0.20914606750011444,-0.134349524974823
1742766303174277600,0.225277587890625,9.806856155395508,0.2089855968952179,-0.1341584324836731
1742766303179072300,0.230072265625,9.806893348693848,0.20819427073001862,-0.13265453279018402
1742766303183866600,0.23486669921875,9.806809425354004,0.21055397391319275,-0.13512368500232697
1742766303188661200,0.2396611328125,9.806744575500488,0.21025776863098145,-0.14025869965553284
1742766303193442300,0.2444423828125,9.806815147399902,0.20709313452243805,-0.14001800119876862
1742766303198250200,0.249250244140625,9.80687427520752,0.20533235371112823,-0.13842684030532837
1742766303203044900,0.254044921875,9.806851387023926,0.20574799180030823,-0.13939574360847473
1742766303207839200,0.258839111328125,9.806878089904785,0.20548443496227264,-0.13793447613716125
1742766303212633900,0.2636337890625,9.806877136230469,0.2053772658109665,-0.13815182447433472
1742766303217428200,0.26842822265625,9.806917190551758,0.20366507768630981,-0.13786441087722778
